Date,XRT,VTI,TIP,HYG
2022-04-11,-11.15003854060822,4.307247362326905,1.6844397282683277,6.2140475292409185
2022-04-12,-13.306672172103672,4.219463745731522,1.676059431112753,5.933953884574306
2022-04-13,-10.350178509621378,4.474000047331028,0.9380320391630947,5.524802553871555
2022-04-14,-10.360039361149342,2.940520539699931,0.9616226108014603,5.8187382071365645
2022-04-15,-10.360039361149342,2.940520539699931,0.9616226108014603,5.8187382071365645
2022-04-16,-10.360039361149342,2.940520539699931,0.9616226108014603,5.8187382071365645
2022-04-17,-10.360039361149342,2.940520539699931,0.9616226108014603,5.8187382071365645
2022-04-18,-9.231542303090334,3.4396816001398767,1.1041407440517625,5.883987183826678
2022-04-19,-3.795499489898968,6.2366443566661545,0.539636066391469,5.505208114557569
2022-04-20,-4.3788526363425895,4.8483798872846595,1.1859171692027548,5.121483346168465
2022-04-21,-3.081362983043301,3.9464622094101065,1.465578397146361,5.594961694787537
2022-04-22,-5.497083029384219,-0.09594702303890035,1.0181679642748964,6.174180604325907
2022-04-23,-5.497083029384219,-0.09594702303890035,1.0181679642748964,6.174180604325907
2022-04-24,-5.497083029384219,-0.09594702303890035,1.0181679642748964,6.174180604325907
2022-04-25,-9.511556538186184,0.08567884585712893,0.8875509322507469,5.281284639389905
2022-04-26,-11.012901640345252,-2.722758431773953,1.1116767374959924,5.561662335390293
2022-04-27,-8.895345022290591,-2.5187275750481075,0.6277759620609835,5.703829773132496
2022-04-28,-6.299932523511553,-0.5218105096203685,1.2475712797784588,4.763570024931396
2022-04-29,-10.46949436020197,-3.470159277643925,0.47316332016142937,6.204048379079719
2022-04-30,-10.46949436020197,-3.470159277643925,0.47316332016142937,6.204048379079719
2022-05-01,-10.46949436020197,-3.470159277643925,0.47316332016142937,6.204048379079719
2022-05-02,-11.323173084793547,-2.91218279960912,-1.2297694543651927,6.220228980421472
2022-05-03,-11.972936507463071,-1.7144289115759825,-1.0972857342928077,6.10143125327085
2022-05-04,-7.089099574304425,1.1858354550662975,-0.7682371556356093,5.291471231706257
2022-05-05,-9.008972161387351,-3.040018737308281,-1.6967908441504198,6.131821406289683
2022-05-06,-11.412789801880152,-4.628916998806631,-2.1611650907746416,6.293449540596418
2022-05-07,-11.412789801880152,-4.628916998806631,-2.1611650907746416,6.293449540596418
2022-05-08,-11.412789801880152,-4.628916998806631,-2.1611650907746416,6.293449540596418
2022-05-09,-14.84427799443645,-6.91579995507613,-2.5877667168492824,7.217356691497379
2022-05-10,-18.575316973796387,-5.971541920335676,-2.767679673324752,6.5851147949991145
2022-05-11,-23.33658363325832,-5.544635041063717,-1.4194641959347831,7.627682332910457
2022-05-12,-19.010765571139387,-6.4738521210810696,-1.8664283450323227,6.428239208417297
2022-05-13,-14.652482728816452,-5.5819597586053815,-1.707043371372019,5.989698293261925
2022-05-14,-14.652482728816452,-5.5819597586053815,-1.707043371372019,5.989698293261925
2022-05-15,-14.652482728816452,-5.5819597586053815,-1.707043371372019,5.989698293261925
2022-05-16,-15.180257609622338,-5.846283352064119,-1.865969075741536,5.965104083786155
2022-05-17,-16.139025864795688,-3.078140696658449,-2.2166813175700018,6.210020769828484
2022-05-18,-22.127520753541752,-6.599563359954863,-0.8631591772789493,7.49593748744426
2022-05-19,-20.076254320060073,-8.012361290310865,-1.3297486698125804,6.481413959178973
2022-05-20,-21.19800155722813,-7.961013872466571,-1.4664501795424,6.677794507520851
2022-05-21,-21.19800155722813,-7.961013872466571,-1.4664501795424,6.677794507520851
2022-05-22,-21.19800155722813,-7.961013872466571,-1.4664501795424,6.677794507520851
2022-05-23,-18.166566104545478,-7.322653227503517,-2.0538690395190518,6.0963536596219665
2022-05-24,-18.9160421169553,-7.996809755960454,-1.8004731403843066,5.361994772145495
2022-05-25,-16.614275788169685,-7.306223282918323,-1.4945633986691353,4.609856404197988
2022-05-26,-14.136246884067194,-5.582878789033896,-1.0809836448624877,3.827109365541137
2022-05-27,-12.493775160526244,-3.355594076973789,-0.8282840972601235,3.0376115663184655
2022-05-28,-12.493775160526244,-3.355594076973789,-0.8282840972601235,3.0376115663184655
2022-05-29,-12.493775160526244,-3.355594076973789,-0.8282840972601235,3.0376115663184655
2022-05-30,-12.493775160526244,-3.355594076973789,-0.8282840972601235,3.0376115663184655
2022-05-31,-11.99920106670599,-4.1893928957750015,-1.818639525010557,3.602544391868734
2022-06-01,-16.649469082730974,-4.94718936560723,-2.099043782831378,4.189716479525096
2022-06-02,-12.936123974880365,-2.5764764609886748,-1.3141979213115218,3.499470667634985
2022-06-03,-12.681742221810687,-4.957952321016901,-1.218712158635138,3.5914215537367955
2022-06-04,-12.681742221810687,-4.957952321016901,-1.218712158635138,3.5914215537367955
2022-06-05,-12.681742221810687,-4.957952321016901,-1.218712158635138,3.5914215537367955
2022-06-06,-8.054956660959878,-4.754429643125779,-1.6455508454131795,3.4727366398556336
2022-06-07,-9.491809822948284,-3.917912351976638,-1.511903463824893,2.9059622338557856
2022-06-08,-11.31663075912217,-4.726783934607126,-1.762018915984509,4.533788156258756
2022-06-09,-12.376595184469263,-7.4169736765444245,-2.2852142920261054,4.495312502348692
2022-06-10,-13.088697179843011,-10.429997610093622,-2.466144688854033,5.4370341675403004
2022-06-11,-13.088697179843011,-10.429997610093622,-2.466144688854033,5.4370341675403004
2022-06-12,-13.088697179843011,-10.429997610093622,-2.466144688854033,5.4370341675403004
2022-06-13,-15.82600893954994,-14.219354002083062,-4.0559508128105275,7.503153291144871
2022-06-14,-17.586856098853097,-14.237176626810754,-5.529375626111809,7.58915112213896
2022-06-15,-19.072606050347463,-12.553504591483588,-3.344635558864306,7.09615244392634
2022-06-16,-24.36022673045155,-15.525376747791963,-3.9942629931590146,9.192444223570263
2022-06-17,-23.91768527069059,-14.142794110658308,-3.9817831419497574,9.207493963849345
2022-06-18,-23.91768527069059,-14.142794110658308,-3.9817831419497574,9.207493963849345
2022-06-19,-23.91768527069059,-14.142794110658308,-3.9817831419497574,9.207493963849345
2022-06-20,-23.91768527069059,-14.142794110658308,-3.9817831419497574,9.207493963849345
2022-06-21,-21.04476354469984,-13.259656929510832,-4.150740630506322,8.21226173326327
2022-06-22,-23.16102040120972,-13.764052452228348,-4.126050229842271,8.707061318238264
2022-06-23,-19.468586423085565,-12.946671275223675,-3.865144988597813,7.760556121824735
2022-06-24,-17.34212586224565,-10.739572820557807,-3.5922289994354872,7.297263022902934
2022-06-25,-17.34212586224565,-10.739572820557807,-3.5922289994354872,7.297263022902934
2022-06-26,-17.34212586224565,-10.739572820557807,-3.5922289994354872,7.297263022902934
2022-06-27,-17.61853324698277,-11.345815465770603,-4.382989319471009,7.19706269022653
2022-06-28,-21.358505752338676,-13.270174756947883,-4.858362804760463,8.789468791673528
2022-06-29,-26.25360732297719,-13.419688775862749,-5.07696390110789,10.03590045092041
2022-06-30,-24.926335245646356,-14.169853483597905,-5.286173896540324,9.812551914837186
2022-07-01,-21.84221788037487,-13.732742774283512,-3.854175506996149,8.620400722922316
2022-07-02,-21.84221788037487,-13.732742774283512,-3.854175506996149,8.620400722922316
2022-07-03,-21.84221788037487,-13.732742774283512,-3.854175506996149,8.620400722922316
2022-07-04,-21.84221788037487,-13.732742774283512,-3.854175506996149,8.620400722922316
2022-07-05,-18.750026807328656,-13.901560178145578,-4.526275320198636,8.700139217898517
2022-07-06,-22.67940585784465,-13.542465385636914,-5.634397607653918,9.728983711372251
2022-07-07,-18.25431483589326,-12.234217148692517,-5.7174519760128995,7.053305943434496
2022-07-08,-17.47740893217816,-11.577881491426666,-5.69185211215486,6.242516720228752
2022-07-09,-17.47740893217816,-11.577881491426666,-5.69185211215486,6.242516720228752
2022-07-10,-17.47740893217816,-11.577881491426666,-5.69185211215486,6.242516720228752
2022-07-11,-19.767564763891766,-13.739068343162886,-5.557044244567056,6.618248494161194
2022-07-12,-20.72186749479976,-14.722055899660225,-5.840492085026849,5.669483920709739
2022-07-13,-20.95385411293188,-14.618634561396593,-5.351695794044852,5.1200820003814425
2022-07-14,-21.337682694299076,-14.879602324753504,-5.833316359534557,6.017305920698835
