Date,equity 
2011-08-01,1119252.7676550923
2011-08-02,1102378.5739033723
2011-08-03,1104559.8707148628
2011-08-04,1069252.0790216103
2011-08-05,1081260.8560295673
2011-08-06,1081260.8560295673
2011-08-07,1081260.8560295673
2011-08-08,1032185.2243995111
2011-08-09,1061656.038697437
2011-08-10,1031267.7579556747
2011-08-11,1068283.1477692933
2011-08-12,1071505.3893394535
2011-08-13,1071505.3893394535
2011-08-14,1071505.3893394535
2011-08-15,1097375.3153656833
2011-08-16,1097988.0714625327
2011-08-17,1105668.648042983
2011-08-18,1089255.9389352093
2011-08-19,1083345.5539834497
2011-08-20,1083345.5539834497
2011-08-21,1083345.5539834497
2011-08-22,1083657.0426189152
2011-08-23,1104534.9178361536
2011-08-24,1118829.8988697047
2011-08-25,1101202.6835462656
2011-08-26,1104970.0670603209
2011-08-27,1104970.0670603209
2011-08-28,1104970.0670603209
2011-08-29,1125741.3076563436
2011-08-30,1127541.9000788948
2011-08-31,1130378.137695586
2011-09-01,1115438.8117444098
2011-09-02,1084558.0758024172
2011-09-03,1084558.0758024172
2011-09-04,1084558.0758024172
2011-09-05,1084558.0758024172
2011-09-06,1078021.7939952232
2011-09-07,1107822.6022692826
2011-09-08,1095465.5842536846
2011-09-09,1068296.7224052234
2011-09-10,1068296.7224052234
2011-09-11,1068296.7224052234
2011-09-12,1077471.951424573
2011-09-13,1092562.2433128376
2011-09-14,1110425.574044943
2011-09-15,1130123.9660670438
2011-09-16,1140507.2842528515
2011-09-17,1140507.2842528515
2011-09-18,1140507.2842528515
2011-09-19,1135322.213412258
2011-09-20,1129654.9761620106
2011-09-21,1096330.7981801361
2011-09-22,1060312.4101661404
2011-09-23,1073310.258805649
2011-09-24,1073310.258805649
2011-09-25,1073310.258805649
2011-09-26,1095226.3173371474
2011-09-27,1108818.4637752667
2011-09-28,1087810.4661067282
2011-09-29,1089289.461491638
2011-09-30,1076479.434415616
2011-10-01,1076479.434415616
2011-10-02,1076479.434415616
2011-10-03,1055868.8093601447
2011-10-04,1058352.174963436
2011-10-05,1059393.6422524946
2011-10-06,1075068.5394995129
2011-10-07,1080387.3857644037
2011-10-08,1080387.3857644037
2011-10-09,1080387.3857644037
2011-10-10,1099343.26672003
2011-10-11,1093259.1733519533
2011-10-12,1096266.9855857892
2011-10-13,1094661.3074401128
2011-10-14,1104153.3284225848
2011-10-15,1104153.3284225848
2011-10-16,1104153.3284225848
2011-10-17,1098122.893907884
2011-10-18,1106136.0032521319
2011-10-19,1105011.1592370588
2011-10-20,1111138.428092189
2011-10-21,1129502.4548931185
2011-10-22,1129502.4548931185
2011-10-23,1129502.4548931185
2011-10-24,1123125.8037714874
2011-10-25,1110170.7941417582
2011-10-26,1118006.2678207175
2011-10-27,1138469.3080152562
2011-10-28,1132351.5033276775
2011-10-29,1132351.5033276775
2011-10-30,1132351.5033276775
2011-10-31,1109455.1885088207
2011-11-01,1080080.4846872159
2011-11-02,1095280.6510751657
2011-11-03,1117660.8242749306
2011-11-04,1111095.4990121883
2011-11-05,1111095.4990121883
2011-11-06,1111095.4990121883
2011-11-07,1116630.8420095306
2011-11-08,1128701.9012171966
2011-11-09,1087651.0874130598
2011-11-10,1096635.9621424796
2011-11-11,1121537.4461296913
2011-11-12,1121537.4461296913
2011-11-13,1121537.4461296913
2011-11-14,1113618.5956177816
2011-11-15,1122151.1353372303
2011-11-16,1104053.3776217022
2011-11-17,1084080.873524905
2011-11-18,1081785.0344819862
2011-11-19,1081785.0344819862
2011-11-20,1081785.0344819862
2011-11-21,1061550.3983277972
2011-11-22,1058478.5480735162
2011-11-23,1034883.9242712917
2011-11-24,1034883.9242712917
2011-11-25,1030584.5213623479
2011-11-26,1030584.5213623479
2011-11-27,1030584.5213623479
2011-11-28,1063959.7042019388
2011-11-29,1063662.3509572153
2011-11-30,1090439.959293353
2011-12-01,1088037.1503619778
2011-12-02,1080580.3023278946
2011-12-03,1080580.3023278946
2011-12-04,1080580.3023278946
2011-12-05,1088012.4492052824
2011-12-06,1090247.254496345
2011-12-07,1090835.1364991665
2011-12-08,1076607.0295057578
2011-12-09,1089067.3579051709
2011-12-10,1089067.3579051709
2011-12-11,1089067.3579051709
2011-12-12,1079467.0179638744
2011-12-13,1080297.8732751652
2011-12-14,1074155.5047448962
2011-12-15,1086130.915932922
2011-12-16,1083929.0091810154
2011-12-17,1083929.0091810154
2011-12-18,1083929.0091810154
2011-12-19,1077611.9672150994
2011-12-20,1100253.6706980849
2011-12-21,1114268.02784598
2011-12-22,1114723.0429001565
2011-12-23,1122290.9027943765
2011-12-24,1122290.9027943765
2011-12-25,1122290.9027943765
2011-12-26,1122290.9027943765
2011-12-27,1127870.2062234394
2011-12-28,1123073.6870070326
2011-12-29,1130386.1522954686
2011-12-30,1123733.7380227728
2011-12-31,1122610.00428475
2012-01-01,1122610.00428475
2012-01-02,1122610.00428475
2012-01-03,1139272.8715480599
2012-01-04,1145056.236179274
2012-01-05,1149522.2441702636
2012-01-06,1149470.858443602
2012-01-07,1149470.858443602
2012-01-08,1149470.858443602
2012-01-09,1151186.9732187495
2012-01-10,1160518.760327562
2012-01-11,1163488.7376271838
2012-01-12,1169965.2528020118
2012-01-13,1164200.067129238
2012-01-14,1164200.067129238
2012-01-15,1164200.067129238
2012-01-16,1164200.067129238
2012-01-17,1169011.127794992
2012-01-18,1184414.1913112197
2012-01-19,1194859.527291725
2012-01-20,1189743.0448464528
2012-01-21,1189743.0448464528
2012-01-22,1189743.0448464528
2012-01-23,1190347.0304605141
2012-01-24,1191649.1767912533
2012-01-25,1202036.163493258
2012-01-26,1197930.92449282
2012-01-27,1197313.986174579
2012-01-28,1197313.986174579
2012-01-29,1197313.986174579
2012-01-30,1195922.0414514756
2012-01-31,1195601.620498153
2012-02-01,1205738.6562220098
2012-02-02,1205646.6049879314
2012-02-03,1211024.0206535123
2012-02-04,1211024.0206535123
2012-02-05,1211024.0206535123
2012-02-06,1207307.276208629
2012-02-07,1210043.9058834617
2012-02-08,1210230.0450658705
2012-02-09,1210400.8157827116
2012-02-10,1206580.3880323747
2012-02-11,1206580.3880323747
2012-02-12,1206580.3880323747
2012-02-13,1213718.978481685
2012-02-14,1217724.331076057
2012-02-15,1216362.3286626015
2012-02-16,1223617.799935251
2012-02-17,1222154.326961384
2012-02-18,1222154.326961384
2012-02-19,1222154.326961384
2012-02-20,1222154.326961384
2012-02-21,1214258.1049274916
2012-02-22,1212595.9440534099
2012-02-23,1216245.7237480234
2012-02-24,1221315.3590709306
2012-02-25,1221315.3590709306
2012-02-26,1221315.3590709306
2012-02-27,1222496.5612067275
2012-02-28,1226890.3042916467
2012-02-29,1219814.631393079
2012-03-01,1227011.4647724056
2012-03-02,1223759.424317788
2012-03-03,1223759.424317788
2012-03-04,1223759.424317788
2012-03-05,1217022.0245821688
2012-03-06,1197607.3102102522
2012-03-07,1209211.2525683302
2012-03-08,1223127.3754252885
2012-03-09,1228166.0024397648
2012-03-10,1228166.0024397648
2012-03-11,1228166.0024397648
2012-03-12,1227499.2138732057
2012-03-13,1250477.6369710567
2012-03-14,1250461.4925034498
2012-03-15,1257958.8360312178
2012-03-16,1256602.694499
2012-03-17,1256602.694499
2012-03-18,1256602.694499
2012-03-19,1261858.747473245
2012-03-20,1257227.2875289805
2012-03-21,1257427.5586072854
2012-03-22,1250728.6126857763
2012-03-23,1251870.1067162426
2012-03-24,1251870.1067162426
2012-03-25,1251870.1067162426
2012-03-26,1270804.1535429063
2012-03-27,1268663.3196841525
2012-03-28,1259442.7166877107
2012-03-29,1258743.6099016045
2012-03-30,1261279.2971341803
2012-03-31,1260018.0178370462
2012-04-01,1260018.0178370462
2012-04-02,1268245.619294682
2012-04-03,1264377.6078179467
2012-04-04,1261444.0774008026
2012-04-05,1256778.6208279694
2012-04-06,1256778.6208279694
2012-04-07,1256778.6208279694
2012-04-08,1256778.6208279694
2012-04-09,1247816.1376764844
2012-04-10,1234179.559913206
2012-04-11,1238757.707606686
2012-04-12,1241110.4678522767
2012-04-13,1238948.7627180356
2012-04-14,1238948.7627180356
2012-04-15,1238948.7627180356
2012-04-16,1247302.0867030052
2012-04-17,1256820.9235854011
2012-04-18,1255738.2496007753
2012-04-19,1252088.3335228185
2012-04-20,1263934.1400951252
2012-04-21,1263934.1400951252
2012-04-22,1263934.1400951252
2012-04-23,1251464.653664376
2012-04-24,1255956.873836075
2012-04-25,1263264.7677080273
2012-04-26,1272601.7330912754
2012-04-27,1273826.213933774
2012-04-28,1273826.213933774
2012-04-29,1273826.213933774
2012-04-30,1262975.20221415
2012-05-01,1269005.4302555104
2012-05-02,1272631.7628672395
2012-05-03,1262528.1546304286
2012-05-04,1241176.7834964336
2012-05-05,1241176.7834964336
2012-05-06,1241176.7834964336
2012-05-07,1239190.7762507466
2012-05-08,1230197.2543320165
2012-05-09,1220685.3766710106
2012-05-10,1223612.4016514337
2012-05-11,1221172.0553941291
2012-05-12,1221172.0553941291
2012-05-13,1221172.0553941291
2012-05-14,1205596.3925202715
2012-05-15,1201552.04198387
2012-05-16,1199901.393299311
2012-05-17,1171192.2108465403
2012-05-18,1163861.8804214837
2012-05-19,1163861.8804214837
2012-05-20,1163861.8804214837
2012-05-21,1187074.607446627
2012-05-22,1191646.613849797
2012-05-23,1198073.709253787
2012-05-24,1200169.1941621513
2012-05-25,1195103.9730037197
2012-05-26,1195103.9730037197
2012-05-27,1195103.9730037197
2012-05-28,1195103.9730037197
2012-05-29,1211430.6152552317
2012-05-30,1191807.8940252115
2012-05-31,1195343.0067457452
2012-06-01,1171573.9620803145
2012-06-02,1171573.9620803145
2012-06-03,1171573.9620803145
2012-06-04,1170418.4079467854
2012-06-05,1177789.396027643
2012-06-06,1200128.796646863
2012-06-07,1204340.0540671505
2012-06-08,1213543.7910641488
2012-06-09,1213543.7910641488
2012-06-10,1213543.7910641488
2012-06-11,1203877.6999328448
2012-06-12,1212277.6463149835
2012-06-13,1210360.7891236802
2012-06-14,1223554.0561847957
2012-06-15,1231950.7306165178
2012-06-16,1231950.7306165178
2012-06-17,1231950.7306165178
2012-06-18,1232293.2508583309
2012-06-19,1237962.1326999718
2012-06-20,1232639.7876787016
2012-06-21,1214524.354484513
2012-06-22,1219536.6705058406
2012-06-23,1219536.6705058406
2012-06-24,1219536.6705058406
2012-06-25,1207730.4968371382
2012-06-26,1211249.5459195566
2012-06-27,1223072.1911684575
2012-06-28,1226032.5021246483
2012-06-29,1246625.5320045273
2012-06-30,1245378.9064725228
2012-07-01,1245378.9064725228
2012-07-02,1245315.92341089
2012-07-03,1252585.8750023893
2012-07-04,1252585.8750023893
2012-07-05,1253165.5215025623
2012-07-06,1239384.6429330036
2012-07-07,1239384.6429330036
2012-07-08,1239384.6429330036
2012-07-09,1236020.7698246962
2012-07-10,1222281.3942319178
2012-07-11,1214761.421487501
2012-07-12,1208263.616319416
2012-07-13,1227943.6480915793
2012-07-14,1227943.6480915793
2012-07-15,1227943.6480915793
2012-07-16,1222064.86944165
2012-07-17,1229457.6985056952
2012-07-18,1246353.7033265233
2012-07-19,1254686.6065503415
2012-07-20,1239673.7007512688
2012-07-21,1239673.7007512688
2012-07-22,1239673.7007512688
2012-07-23,1227490.2523408527
2012-07-24,1216009.458250174
2012-07-25,1214982.1865221516
2012-07-26,1233907.9693500083
2012-07-27,1259985.7645286955
2012-07-28,1259985.7645286955
2012-07-29,1259985.7645286955
2012-07-30,1257351.1795264664
2012-07-31,1248829.626301092
2012-08-01,1241555.2078420229
2012-08-02,1232740.3405111327
2012-08-03,1254116.0223101513
2012-08-04,1254116.0223101513
2012-08-05,1254116.0223101513
2012-08-06,1254580.5611951523
2012-08-07,1249724.9628939612
2012-08-08,1253212.8952259752
2012-08-09,1251182.2886771243
2012-08-10,1252570.017697341
2012-08-11,1252570.017697341
2012-08-12,1252570.017697341
2012-08-13,1252287.535564703
2012-08-14,1252924.2917996896
2012-08-15,1252549.8672890398
2012-08-16,1255379.191504623
2012-08-17,1255991.3541744002
2012-08-18,1255991.3541744002
2012-08-19,1255991.3541744002
2012-08-20,1257888.4135332203
2012-08-21,1253654.5638585214
2012-08-22,1251137.2274702534
2012-08-23,1239436.0478583223
2012-08-24,1247188.1005704098
2012-08-25,1247188.1005704098
2012-08-26,1247188.1005704098
2012-08-27,1248405.4123884249
2012-08-28,1247294.6510877812
2012-08-29,1246507.5081592326
2012-08-30,1240630.701685981
2012-08-31,1246935.648580843
2012-09-01,1246935.648580843
2012-09-02,1246935.648580843
2012-09-03,1246935.648580843
2012-09-04,1245430.1630291194
2012-09-05,1246389.269818567
2012-09-06,1275155.505332932
2012-09-07,1285154.440523535
2012-09-08,1285154.440523535
2012-09-09,1285154.440523535
2012-09-10,1278865.1382304612
2012-09-11,1283937.1065267674
2012-09-12,1289556.146696159
2012-09-13,1314596.9031017136
2012-09-14,1322515.6515112235
2012-09-15,1322515.6515112235
2012-09-16,1322515.6515112235
2012-09-17,1313928.125257302
2012-09-18,1307490.8306957781
2012-09-19,1313856.1050804155
2012-09-20,1309345.409063772
2012-09-21,1306651.354977588
2012-09-22,1306651.354977588
2012-09-23,1306651.354977588
2012-09-24,1305277.360315451
2012-09-25,1287678.218706572
2012-09-26,1279152.6817889393
2012-09-27,1291391.2956318997
2012-09-28,1286578.750525769
2012-09-29,1286578.750525769
2012-09-30,1285292.1717752432
2012-10-01,1286134.3210845785
2012-10-02,1292375.691928697
2012-10-03,1300989.8544673577
2012-10-04,1308701.2886366947
2012-10-05,1308270.647999313
2012-10-06,1308270.647999313
2012-10-07,1308270.647999313
2012-10-08,1308862.612400274
2012-10-09,1299663.7582765082
2012-10-10,1293804.769154982
2012-10-11,1294992.0649021808
2012-10-12,1290325.5371718414
2012-10-13,1290325.5371718414
2012-10-14,1290325.5371718414
2012-10-15,1302260.1537727593
2012-10-16,1311753.592046216
2012-10-17,1319775.9608543946
2012-10-18,1322947.7464409086
2012-10-19,1305802.9038868572
2012-10-20,1305802.9038868572
2012-10-21,1305802.9038868572
2012-10-22,1304525.7290563988
2012-10-23,1289864.6681358642
2012-10-24,1286242.5228583945
2012-10-25,1294547.26733422
2012-10-26,1291989.0424143167
2012-10-27,1291989.0424143167
2012-10-28,1291989.0424143167
2012-10-29,1291989.0424143167
2012-10-30,1291989.0424143167
2012-10-31,1295830.8214456951
2012-11-01,1314825.7255520714
2012-11-02,1308915.0538613116
2012-11-03,1308915.0538613116
2012-11-04,1308915.0538613116
2012-11-05,1314155.8318378495
2012-11-06,1324771.5014842104
2012-11-07,1301437.1066264105
2012-11-08,1284151.8418283865
2012-11-09,1282831.9320659703
2012-11-10,1282831.9320659703
2012-11-11,1282831.9320659703
2012-11-12,1285165.3419434365
2012-11-13,1285235.8747693528
2012-11-14,1260591.4127958803
2012-11-15,1260170.2499212415
2012-11-16,1266160.9770140338
2012-11-17,1266160.9770140338
2012-11-18,1266160.9770140338
2012-11-19,1291694.3128363083
2012-11-20,1295448.8100636543
2012-11-21,1298577.282527127
2012-11-22,1298577.282527127
2012-11-23,1315640.8746430762
2012-11-24,1315640.8746430762
2012-11-25,1315640.8746430762
2012-11-26,1313109.0645195742
2012-11-27,1309022.9603589023
2012-11-28,1323093.2630015824
2012-11-29,1328664.0832714834
2012-11-30,1327080.3243001872
2012-12-01,1327080.3243001872
2012-12-02,1327080.3243001872
2012-12-03,1318304.0741118614
2012-12-04,1317000.5267716607
2012-12-05,1325664.88173172
2012-12-06,1329764.7786660998
2012-12-07,1337933.486556303
2012-12-08,1337933.486556303
2012-12-09,1337933.486556303
2012-12-10,1336541.5660005582
2012-12-11,1341133.6287740814
2012-12-12,1344358.4923056185
2012-12-13,1337782.17986198
2012-12-14,1333274.3890261808
2012-12-15,1333274.3890261808
2012-12-16,1333274.3890261808
2012-12-17,1354543.904037518
2012-12-18,1372308.3300105042
2012-12-19,1363826.945220689
2012-12-20,1373501.4679117545
2012-12-21,1361146.1661401936
2012-12-22,1361146.1661401936
2012-12-23,1361146.1661401936
2012-12-24,1359384.0565749076
2012-12-25,1359384.0565749076
2012-12-26,1353134.4324298247
2012-12-27,1351341.2215808576
2012-12-28,1339192.4068013153
2012-12-29,1339192.4068013153
2012-12-30,1339192.4068013153
2012-12-31,1364368.4001272982
2013-01-01,1364368.4001272982
2013-01-02,1394984.0220364078
2013-01-03,1397071.7811340448
2013-01-04,1404878.8454748574
2013-01-05,1404878.8454748574
2013-01-06,1404878.8454748574
2013-01-07,1400096.6450413645
2013-01-08,1392688.4443619284
2013-01-09,1400864.1715043755
2013-01-10,1408312.3874580509
2013-01-11,1406376.7719314483
2013-01-12,1406376.7719314483
2013-01-13,1406376.7719314483
2013-01-14,1410801.8524460215
2013-01-15,1417962.2239821227
2013-01-16,1413499.8809505054
2013-01-17,1428537.256849477
2013-01-18,1435169.365910744
2013-01-19,1435169.365910744
2013-01-20,1435169.365910744
2013-01-21,1435169.365910744
2013-01-22,1439916.9484279815
2013-01-23,1440672.7715824018
2013-01-24,1450459.6312081544
2013-01-25,1460428.1036213827
2013-01-26,1460428.1036213827
2013-01-27,1460428.1036213827
2013-01-28,1457526.1701634815
2013-01-29,1456268.9819152916
2013-01-30,1448332.8701424557
2013-01-31,1447143.9195519942
2013-02-01,1458771.1742894526
2013-02-02,1458771.1742894526
2013-02-03,1458771.1742894526
2013-02-04,1445356.020129616
2013-02-05,1457139.8896447576
2013-02-06,1460083.305736093
2013-02-07,1461974.3340624257
2013-02-08,1462694.8962252482
2013-02-09,1462694.8962252482
2013-02-10,1462694.8962252482
2013-02-11,1466106.9565968139
2013-02-12,1471581.0319588094
2013-02-13,1471004.2721521256
2013-02-14,1469723.4415936521
2013-02-15,1469248.2093492432
2013-02-16,1469248.2093492432
2013-02-17,1469248.2093492432
2013-02-18,1469248.2093492432
2013-02-19,1483152.330255925
2013-02-20,1473862.3533013363
2013-02-21,1469396.287653124
2013-02-22,1483302.8545533866
2013-02-23,1483302.8545533866
2013-02-24,1483302.8545533866
2013-02-25,1458816.1448435595
2013-02-26,1463963.1614168647
2013-02-27,1479657.7677320195
2013-02-28,1481286.7583918718
2013-03-01,1481766.0776438352
2013-03-02,1481766.0776438352
2013-03-03,1481766.0776438352
2013-03-04,1486847.5309066745
2013-03-05,1504917.0273074715
2013-03-06,1504338.588006965
2013-03-07,1506185.6018270766
2013-03-08,1521229.889471809
2013-03-09,1521229.889471809
2013-03-10,1521229.889471809
2013-03-11,1525655.3087990314
2013-03-12,1519123.0569331376
2013-03-13,1526951.4825814762
2013-03-14,1531460.7800018291
2013-03-15,1529115.0273442534
2013-03-16,1529115.0273442534
2013-03-17,1529115.0273442534
2013-03-18,1518563.278938614
2013-03-19,1512451.8665641956
2013-03-20,1522115.691517676
2013-03-21,1508065.6455868427
2013-03-22,1523191.965196541
2013-03-23,1523191.965196541
2013-03-24,1523191.965196541
2013-03-25,1515118.6395810114
2013-03-26,1522725.250773611
2013-03-27,1523013.2720320942
2013-03-28,1531263.8299712741
2013-03-29,1531263.8299712741
2013-03-30,1531263.8299712741
2013-03-31,1530498.1980562885
2013-04-01,1516095.8094073238
2013-04-02,1516731.8155695302
2013-04-03,1506092.6732451885
2013-04-04,1509660.4395314686
2013-04-05,1502395.2578803992
2013-04-06,1502395.2578803992
2013-04-07,1502395.2578803992
2013-04-08,1510079.3089667675
2013-04-09,1517771.8098066973
2013-04-10,1541244.1121561273
2013-04-11,1540749.321708995
2013-04-12,1533063.9160312323
2013-04-13,1533063.9160312323
2013-04-14,1533063.9160312323
2013-04-15,1497131.9183350685
2013-04-16,1516572.9169736688
2013-04-17,1488461.904263274
2013-04-18,1477353.2407052694
2013-04-19,1482038.5382039684
2013-04-20,1482038.5382039684
2013-04-21,1482038.5382039684
2013-04-22,1488762.6192620103
2013-04-23,1502155.154101899
2013-04-24,1511157.8560683762
2013-04-25,1517537.653051782
2013-04-26,1515083.2091968118
2013-04-27,1515083.2091968118
2013-04-28,1515083.2091968118
2013-04-29,1529784.9062096945
2013-04-30,1531311.83800914
2013-05-01,1517270.9727820207
2013-05-02,1534130.4994599011
2013-05-03,1556928.5018717241
2013-05-04,1556928.5018717241
2013-05-05,1556928.5018717241
2013-05-06,1564440.8571108577
2013-05-07,1578233.5789534012
2013-05-08,1583774.3391214476
2013-05-09,1585182.7200305562
2013-05-10,1593766.5469679192
2013-05-11,1593766.5469679192
2013-05-12,1593766.5469679192
2013-05-13,1590770.3322672658
2013-05-14,1608694.0954309779
2013-05-15,1616365.5145477187
2013-05-16,1602910.5405334255
2013-05-17,1622800.642213067
2013-05-18,1622800.642213067
2013-05-19,1622800.642213067
2013-05-20,1622792.520560871
2013-05-21,1627567.6848134282
2013-05-22,1612648.187268908
2013-05-23,1608752.8489919985
2013-05-24,1603784.3962126481
2013-05-25,1603784.3962126481
2013-05-26,1603784.3962126481
2013-05-27,1603784.3962126481
2013-05-28,1615768.4077805174
2013-05-29,1602860.9169760302
2013-05-30,1607630.4576411112
2013-05-31,1584024.3692244557
2013-06-01,1584024.3692244557
2013-06-02,1584024.3692244557
2013-06-03,1591478.3659054646
2013-06-04,1584975.101985567
2013-06-05,1565359.2803981171
2013-06-06,1581008.337243406
2013-06-07,1599906.0204991326
2013-06-08,1599906.0204991326
2013-06-09,1599906.0204991326
2013-06-10,1600032.593244797
2013-06-11,1586399.584984998
2013-06-12,1572954.0846198958
2013-06-13,1596952.270648429
2013-06-14,1589362.4903282314
2013-06-15,1589362.4903282314
2013-06-16,1589362.4903282314
2013-06-17,1600870.3676805617
2013-06-18,1609973.446607582
2013-06-19,1579697.9400613862
2013-06-20,1537624.9385831272
2013-06-21,1551543.629951854
2013-06-22,1551543.629951854
2013-06-23,1551543.629951854
2013-06-24,1539823.679845875
2013-06-25,1556921.4739344881
2013-06-26,1574080.2771466172
2013-06-27,1584367.1731090117
2013-06-28,1579087.47501497
2013-06-29,1579087.47501497
2013-06-30,1578561.1125232982
2013-07-01,1579598.7833003288
2013-07-02,1581251.4195055102
2013-07-03,1577877.2755099812
2013-07-04,1577877.2755099812
2013-07-05,1584157.8494493556
2013-07-06,1584157.8494493556
2013-07-07,1584157.8494493556
2013-07-08,1600452.4315750084
2013-07-09,1613694.6574141441
2013-07-10,1614043.9012019932
2013-07-11,1635472.3817300876
2013-07-12,1640381.0610163454
2013-07-13,1640381.0610163454
2013-07-14,1640381.0610163454
2013-07-15,1649620.7490931647
2013-07-16,1641332.7372563719
2013-07-17,1644532.8469129864
2013-07-18,1656997.38773865
2013-07-19,1668020.1461777266
2013-07-20,1668020.1461777266
2013-07-21,1668020.1461777266
2013-07-22,1664464.9081842066
2013-07-23,1665741.5821191228
2013-07-24,1647517.6697959052
2013-07-25,1659181.7701354371
2013-07-26,1659095.6828352795
2013-07-27,1659095.6828352795
2013-07-28,1659095.6828352795
2013-07-29,1654283.6793465673
2013-07-30,1654498.3694395153
2013-07-31,1652134.012916839
2013-08-01,1670239.5605254201
2013-08-02,1667344.001523253
2013-08-03,1667344.001523253
2013-08-04,1667344.001523253
2013-08-05,1662756.2681583224
2013-08-06,1655872.712892746
2013-08-07,1653833.9946098144
2013-08-08,1661871.1636085424
2013-08-09,1654016.303512288
2013-08-10,1654016.303512288
2013-08-11,1654016.303512288
2013-08-12,1647129.8251185876
2013-08-13,1645567.27808554
2013-08-14,1635660.5599489629
2013-08-15,1616988.110770763
2013-08-16,1605371.4886059081
2013-08-17,1605371.4886059081
2013-08-18,1605371.4886059081
2013-08-19,1589920.9875831401
2013-08-20,1598285.3454700997
2013-08-21,1585156.5080940858
2013-08-22,1598261.2222847792
2013-08-23,1609554.1692453765
2013-08-24,1609554.1692453765
2013-08-25,1609554.1692453765
2013-08-26,1598375.2684645304
2013-08-27,1591945.7008688138
2013-08-28,1598596.8807906157
2013-08-29,1592085.9115705204
2013-08-30,1593934.9976891847
2013-08-31,1592341.0626914955
2013-09-01,1592341.0626914955
2013-09-02,1592341.0626914955
2013-09-03,1597828.4172073193
2013-09-04,1612918.4651783283
2013-09-05,1614802.2732019743
2013-09-06,1614328.7908963875
2013-09-07,1614328.7908963875
2013-09-08,1614328.7908963875
2013-09-09,1636168.392341219
2013-09-10,1648517.9848890204
2013-09-11,1649791.8966354516
2013-09-12,1641983.7395339739
2013-09-13,1648236.4706022881
2013-09-14,1648236.4706022881
2013-09-15,1648236.4706022881
2013-09-16,1656146.9507182867
2013-09-17,1657929.4564654909
2013-09-18,1687538.7132391129
2013-09-19,1685143.573293585
2013-09-20,1669308.113203405
2013-09-21,1669308.113203405
2013-09-22,1669308.113203405
2013-09-23,1665616.8509077008
2013-09-24,1661636.5618564861
2013-09-25,1662514.8783692203
2013-09-26,1671092.2668100132
2013-09-27,1655953.78005937
2013-09-28,1655953.78005937
2013-09-29,1655953.78005937
2013-09-30,1640315.361762584
2013-10-01,1650952.65061695
2013-10-02,1650694.4579263143
2013-10-03,1639018.0484778385
2013-10-04,1649773.617278971
2013-10-05,1649773.617278971
2013-10-06,1649773.617278971
2013-10-07,1637138.2603739928
2013-10-08,1624406.8814011193
2013-10-09,1624841.6504384107
2013-10-10,1660433.2896514256
2013-10-11,1671062.7973876186
2013-10-12,1671062.7973876186
2013-10-13,1671062.7973876186
2013-10-14,1679906.0788877266
2013-10-15,1668659.599253268
2013-10-16,1697086.4464804728
2013-10-17,1709545.9138159005
2013-10-18,1717691.9851720014
2013-10-19,1717691.9851720014
2013-10-20,1717691.9851720014
2013-10-21,1712786.2823435038
2013-10-22,1724217.8462431047
2013-10-23,1711660.4498936567
2013-10-24,1714129.7263421167
2013-10-25,1721420.4017118441
2013-10-26,1721420.4017118441
2013-10-27,1721420.4017118441
2013-10-28,1728019.5027436842
2013-10-29,1738740.3448081794
2013-10-30,1727607.321802633
2013-10-31,1728242.2274317765
2013-11-01,1736507.1473368346
2013-11-02,1736507.1473368346
2013-11-03,1736507.1473368346
2013-11-04,1742703.9084425445
2013-11-05,1741817.7102261859
2013-11-06,1742115.867418994
2013-11-07,1714844.264698769
2013-11-08,1740084.9030898747
2013-11-09,1740084.9030898747
2013-11-10,1740084.9030898747
2013-11-11,1740754.9772822778
2013-11-12,1739597.0426092648
2013-11-13,1758452.9590643444
2013-11-14,1767972.5644351856
2013-11-15,1773992.4166040886
2013-11-16,1773992.4166040886
2013-11-17,1773992.4166040886
2013-11-18,1768445.8364656803
2013-11-19,1758249.174478452
2013-11-20,1749838.3784199862
2013-11-21,1765953.474204997
2013-11-22,1778666.8425506528
2013-11-23,1778666.8425506528
2013-11-24,1778666.8425506528
2013-11-25,1777546.7869463356
2013-11-26,1784518.8814284066
2013-11-27,1791480.3339781044
2013-11-28,1791480.3339781044
2013-11-29,1789818.9700757086
2013-11-30,1788029.1511056328
2013-12-01,1788029.1511056328
2013-12-02,1779486.5504811688
2013-12-03,1788318.779305287
2013-12-04,1790232.7764010553
2013-12-05,1774834.3444728141
2013-12-06,1799114.3787602973
2013-12-07,1799114.3787602973
2013-12-08,1799114.3787602973
2013-12-09,1796864.259697079
2013-12-10,1780239.8410190053
2013-12-11,1774399.6013967593
2013-12-12,1763388.658965057
2013-12-13,1760522.6135444313
2013-12-14,1760522.6135444313
2013-12-15,1760522.6135444313
2013-12-16,1765007.8109851081
2013-12-17,1759193.4812465329
2013-12-18,1785516.5603839783
2013-12-19,1777292.4344830357
2013-12-20,1790121.8987429035
2013-12-21,1790121.8987429035
2013-12-22,1790121.8987429035
2013-12-23,1785731.6279608617
2013-12-24,1790546.1890312494
2013-12-25,1790546.1890312494
2013-12-26,1790097.9938970483
2013-12-27,1795757.4321271998
2013-12-28,1795757.4321271998
2013-12-29,1795757.4321271998
2013-12-30,1800199.9083123782
2013-12-31,1809601.2858895669
2014-01-01,1809601.2858895669
2014-01-02,1788101.8664088242
2014-01-03,1786235.7063233892
