Date,equity
2008-12-13,812490.9170707533
2008-12-14,812490.9170707533
2008-12-15,796876.055077638
2008-12-16,841828.1288480754
2008-12-17,829311.9630950755
2008-12-18,824592.2607449926
2008-12-19,823391.768566244
2008-12-20,823391.768566244
2008-12-21,823391.768566244
2008-12-22,810801.6233829296
2008-12-23,799116.7149693259
2008-12-24,808541.1424402429
2008-12-25,808541.1424402429
2008-12-26,809578.6594247147
2008-12-27,809578.6594247147
2008-12-28,809578.6594247147
2008-12-29,807285.6876771825
2008-12-30,826044.1683124142
2008-12-31,840214.8699384432
2009-01-01,840214.8699384432
2009-01-02,875063.7626501555
2009-01-03,875063.7626501555
2009-01-04,875063.7626501555
2009-01-05,870581.3967265728
2009-01-06,888592.1579444966
2009-01-07,854160.0483645031
2009-01-08,860608.5947663431
2009-01-09,839205.9460154271
2009-01-10,839205.9460154271
2009-01-11,839205.9460154271
2009-01-12,821382.7763146019
2009-01-13,811900.6411505105
2009-01-14,783056.1744077548
2009-01-15,793688.6377073411
2009-01-16,800051.4564236361
2009-01-17,800051.4564236361
2009-01-18,800051.4564236361
2009-01-19,800051.4564236361
2009-01-20,761161.7687086246
2009-01-21,787556.6572277796
2009-01-22,777469.9596179321
2009-01-23,772591.6872756546
2009-01-24,772591.6872756546
2009-01-25,772591.6872756546
2009-01-26,780532.8187859867
2009-01-27,786036.2016824523
2009-01-28,812127.6326969865
2009-01-29,783325.8698371367
2009-01-30,763508.9831882948
2009-01-31,762745.4742051065
2009-02-01,762745.4742051065
2009-02-02,761945.6143843806
2009-02-03,780086.1289374919
2009-02-04,767754.8572589491
2009-02-05,776480.9808142718
2009-02-06,786286.1898252289
2009-02-07,786286.1898252289
2009-02-08,786286.1898252289
2009-02-09,781297.9551102938
2009-02-10,755677.6693683725
2009-02-11,762498.2142600503
2009-02-12,770430.0524013645
2009-02-13,758613.2530546895
2009-02-14,758613.2530546895
2009-02-15,758613.2530546895
2009-02-16,758613.2530546895
2009-02-17,746612.0061402587
2009-02-18,748401.969260142
2009-02-19,752417.1994326283
2009-02-20,742790.165998753
2009-02-21,742790.165998753
2009-02-22,742790.165998753
2009-02-23,725875.8196155797
2009-02-24,738169.6141154543
2009-02-25,727217.2616708811
2009-02-26,701053.1456683681
2009-02-27,684772.9310293488
2009-02-28,684088.1580983194
2009-03-01,684088.1580983194
2009-03-02,648807.2702437823
2009-03-03,643871.6368937303
2009-03-04,659918.5325627435
2009-03-05,631737.8766038512
2009-03-06,628504.6109112597
2009-03-07,628504.6109112597
2009-03-08,628504.6109112597
2009-03-09,621622.717743589
2009-03-10,664195.4005589368
2009-03-11,672655.7854970676
2009-03-12,695935.9298878502
2009-03-13,700599.4334078201
2009-03-14,700599.4334078201
2009-03-15,700599.4334078201
2009-03-16,696190.4398510925
2009-03-17,723197.5774089224
2009-03-18,741486.0801561354
2009-03-19,733790.9265191474
2009-03-20,715274.9552721883
2009-03-21,715274.9552721883
2009-03-22,715274.9552721883
2009-03-23,766444.1590171861
2009-03-24,758345.2556361483
2009-03-25,764127.6861752522
2009-03-26,802226.5958639694
2009-03-27,783990.4004009431
2009-03-28,783990.4004009431
2009-03-29,783990.4004009431
2009-03-30,752770.8166385216
2009-03-31,752013.4036687574
2009-04-01,762584.6059742264
2009-04-02,781620.4060622402
2009-04-03,787334.2053586738
2009-04-04,787334.2053586738
2009-04-05,787334.2053586738
2009-04-06,780544.204070239
2009-04-07,766793.8837831339
2009-04-08,774683.7730905201
2009-04-09,782479.9041781086
2009-04-10,782479.9041781086
2009-04-11,782479.9041781086
2009-04-12,782479.9041781086
2009-04-13,775496.2396179632
2009-04-14,767904.5854251632
2009-04-15,775228.9651350538
2009-04-16,781702.8855158828
2009-04-17,785655.2359868379
2009-04-18,785655.2359868379
2009-04-19,785655.2359868379
2009-04-20,764911.8833852977
2009-04-21,773435.6349859249
2009-04-22,764569.4994830263
2009-04-23,770230.7559658288
2009-04-24,776211.4739803169
2009-04-25,776211.4739803169
2009-04-26,776211.4739803169
2009-04-27,774726.1642028191
2009-04-28,777502.3751914495
2009-04-29,790868.1056691732
2009-04-30,798270.9004818713
2009-05-01,800787.8660554877
2009-05-02,800787.8660554877
2009-05-03,800787.8660554877
2009-05-04,826846.7339178639
2009-05-05,827947.9592815832
2009-05-06,838813.5942625212
2009-05-07,821102.1386769013
2009-05-08,842205.0252021389
2009-05-09,842205.0252021389
2009-05-10,842205.0252021389
2009-05-11,822294.3877604674
2009-05-12,809066.1715199886
2009-05-13,778186.7786919475
2009-05-14,781588.9256773585
2009-05-15,778963.063710163
2009-05-16,778963.063710163
2009-05-17,778963.063710163
2009-05-18,812440.0127015786
2009-05-19,807809.883731088
2009-05-20,803804.4371163707
2009-05-21,782145.6011138592
2009-05-22,784909.9294638667
2009-05-23,784909.9294638667
2009-05-24,784909.9294638667
2009-05-25,784909.9294638667
2009-05-26,812413.3770855309
2009-05-27,790346.5161292714
2009-05-28,792604.0404548786
2009-05-29,808790.7800632028
2009-05-30,808790.7800632028
2009-05-31,807981.9892831396
2009-06-01,831767.6462498682
2009-06-02,835009.9789243914
2009-06-03,816078.6435124024
2009-06-04,831187.452122907
2009-06-05,829356.850106012
2009-06-06,829356.850106012
2009-06-07,829356.850106012
2009-06-08,824761.9858875336
2009-06-09,833946.0681088798
2009-06-10,835533.0963517096
2009-06-11,842961.5132073634
2009-06-12,837500.5277109406
2009-06-13,837500.5277109406
2009-06-14,837500.5277109406
2009-06-15,819123.798216705
2009-06-16,802904.5706127046
2009-06-17,800569.073070427
2009-06-18,802176.6130711474
2009-06-19,806192.6207910087
2009-06-20,806192.6207910087
2009-06-21,806192.6207910087
2009-06-22,775771.9814553871
2009-06-23,781006.5262094487
2009-06-24,790422.5479481658
2009-06-25,804582.1572912224
2009-06-26,803296.4387313932
2009-06-27,803296.4387313932
2009-06-28,803296.4387313932
2009-06-29,811076.3415478272
2009-06-30,804522.387665173
2009-07-01,812756.6739582397
2009-07-02,788437.7090255662
2009-07-03,788437.7090255662
2009-07-04,788437.7090255662
2009-07-05,788437.7090255662
2009-07-06,792690.7168091197
2009-07-07,777378.6593576268
2009-07-08,777410.5864200178
2009-07-09,778282.4759522495
2009-07-10,774907.4034771874
2009-07-11,774907.4034771874
2009-07-12,774907.4034771874
2009-07-13,787977.7206542055
2009-07-14,794314.3097677509
2009-07-15,813287.9904141888
2009-07-16,818514.863805606
2009-07-17,819068.9074428652
2009-07-18,819068.9074428652
2009-07-19,819068.9074428652
2009-07-20,826590.95665752
2009-07-21,831383.5723613042
2009-07-22,827532.3054427567
2009-07-23,846365.5650881717
2009-07-24,856330.0325889139
2009-07-25,856330.0325889139
2009-07-26,856330.0325889139
2009-07-27,855554.6381452408
2009-07-28,847098.4371860272
2009-07-29,840708.1066273808
2009-07-30,848548.5385426149
2009-07-31,847768.4207959564
2009-08-01,847768.4207959564
2009-08-02,847768.4207959564
2009-08-03,863610.2835681499
2009-08-04,866096.6320493175
2009-08-05,858685.4385191532
2009-08-06,857957.8294989475
2009-08-07,877357.0574667277
2009-08-08,877357.0574667277
2009-08-09,877357.0574667277
2009-08-10,870584.2519001941
2009-08-11,859516.3674440845
2009-08-12,872383.4962392922
2009-08-13,875762.813870544
2009-08-14,864782.2124079716
2009-08-15,864782.2124079716
2009-08-16,864782.2124079716
2009-08-17,840265.8202805698
2009-08-18,851001.4781900692
2009-08-19,855455.7751078169
2009-08-20,864287.6597724446
2009-08-21,881904.8985476439
2009-08-22,881904.8985476439
2009-08-23,881904.8985476439
2009-08-24,879485.7899335426
2009-08-25,884865.8818732633
2009-08-26,884854.9988212829
2009-08-27,888684.4111870416
2009-08-28,888193.018023303
2009-08-29,888193.018023303
2009-08-30,888193.018023303
2009-08-31,887426.623276051
2009-09-01,876183.2881794263
2009-09-02,877473.268969377
2009-09-03,876343.4611687588
2009-09-04,885781.3420143581
2009-09-05,885781.3420143581
2009-09-06,885781.3420143581
2009-09-07,885781.3420143581
2009-09-08,887504.5976251562
2009-09-09,892491.2183663963
2009-09-10,899120.783884817
2009-09-11,901237.2032512398
2009-09-12,901237.2032512398
2009-09-13,901237.2032512398
2009-09-14,901883.7886655607
2009-09-15,895524.9599076356
2009-09-16,903133.6063061715
2009-09-17,901218.8570114366
2009-09-18,905212.8985316403
2009-09-19,905212.8985316403
2009-09-20,905212.8985316403
2009-09-21,908194.1299890397
2009-09-22,907683.5331597409
2009-09-23,901256.1108084113
2009-09-24,898473.049568471
2009-09-25,898788.2725042456
2009-09-26,898788.2725042456
2009-09-27,898788.2725042456
2009-09-28,904561.8633900114
2009-09-29,907334.8895112819
2009-09-30,902588.5687419124
2009-10-01,879540.2237250701
2009-10-02,872062.9629255658
2009-10-03,872062.9629255658
2009-10-04,872062.9629255658
2009-10-05,884958.4184337673
2009-10-06,897643.4266596911
2009-10-07,896141.158953081
2009-10-08,908095.4517687939
2009-10-09,910816.4694479895
2009-10-10,910816.4694479895
2009-10-11,910816.4694479895
2009-10-12,911918.0298960152
2009-10-13,913847.8493137308
2009-10-14,930108.7765083457
2009-10-15,929511.4730198793
2009-10-16,923898.5554471556
2009-10-17,923898.5554471556
2009-10-18,923898.5554471556
2009-10-19,934031.4286238553
2009-10-20,927696.3089389363
2009-10-21,921644.129817991
2009-10-22,929312.2894273159
2009-10-23,921767.1806614501
2009-10-24,921767.1806614501
2009-10-25,921767.1806614501
2009-10-26,915483.2511027054
2009-10-27,904532.461544187
2009-10-28,885341.795623758
2009-10-29,905987.9089492166
2009-10-30,879837.511325864
2009-10-31,878957.6738145382
2009-11-01,878957.6738145382
2009-11-02,882437.299041026
2009-11-03,878626.9880477667
2009-11-04,883274.1256301594
2009-11-05,892757.5022159845
2009-11-06,893490.9328325045
2009-11-07,893490.9328325045
2009-11-08,893490.9328325045
2009-11-09,908855.9634265101
2009-11-10,910846.277233294
2009-11-11,911137.2414517205
2009-11-12,902077.5876112806
2009-11-13,909166.5154665563
2009-11-14,909166.5154665563
2009-11-15,909166.5154665563
2009-11-16,918066.49740746
2009-11-17,917820.1940898943
2009-11-18,915465.419247001
2009-11-19,907670.4576628854
2009-11-20,910372.7090914648
2009-11-21,910372.7090914648
2009-11-22,910372.7090914648
2009-11-23,920024.0423455375
2009-11-24,921973.5110318754
2009-11-25,926406.1823788285
2009-11-26,926406.1823788285
2009-11-27,914268.617134057
2009-11-28,914268.617134057
2009-11-29,914268.617134057
2009-11-30,914855.0844512914
2009-12-01,929529.7100062742
2009-12-02,929638.6838366758
2009-12-03,924283.1012759343
2009-12-04,934309.7353963648
2009-12-05,934309.7353963648
2009-12-06,934309.7353963648
2009-12-07,934093.7807762958
2009-12-08,923425.3416597453
2009-12-09,925596.9698845195
2009-12-10,934772.9614273009
2009-12-11,944064.8069254638
2009-12-12,944064.8069254638
2009-12-13,944064.8069254638
2009-12-14,954080.0931893224
2009-12-15,952107.0884321982
2009-12-16,950577.4689109256
2009-12-17,939673.3500500696
2009-12-18,941929.5701597522
2009-12-19,941929.5701597522
2009-12-20,941929.5701597522
2009-12-21,951524.980611883
2009-12-22,951716.2338755532
2009-12-23,955580.2290882119
2009-12-24,957764.7544756173
2009-12-25,957764.7544756173
2009-12-26,957764.7544756173
2009-12-27,957764.7544756173
2009-12-28,956599.7985206185
2009-12-29,959542.68965273
2009-12-30,953837.8239311215
2009-12-31,942700.1822876359
2010-01-01,942700.1822876359
2010-01-02,942700.1822876359
2010-01-03,942700.1822876359
2010-01-04,955603.6997332899
2010-01-05,954530.9131991352
2010-01-06,959967.7048922121
2010-01-07,958037.1359782104
2010-01-08,958726.362695396
2010-01-09,958726.362695396
2010-01-10,958726.362695396
2010-01-11,962473.1281613847
2010-01-12,958301.2083874805
